Dataset: ogbn-arxiv, num nodes: 169343, num node features: 128, num classes: 40
mask sum
# Train: 7682066754
# Val: 2514937390
# Test: 4141437009
mask length
# Train: 90941
# Val: 29799
# Test: 48603
Using device: cuda

=== Training width=512 depth=2 lr=0.00195312 ===
Epoch 890 | Train: loss 1.4629, acc 0.6071, best 0.6071 (ep 890) | Val: loss 1.4497, acc 0.6197, best 0.6197 (ep 890) | Test: loss 1.4761, acc 0.6109, best 0.6109 (ep 890)
Epoch 900 | Train: loss 1.4559, acc 0.6086, best 0.6086 (ep 900) | Val: loss 1.4422, acc 0.6206, best 0.6206 (ep 900) | Test: loss 1.4686, acc 0.6120, best 0.6120 (ep 900)
Epoch 910 | Train: loss 1.4491, acc 0.6097, best 0.6097 (ep 910) | Val: loss 1.4349, acc 0.6215, best 0.6215 (ep 910) | Test: loss 1.4613, acc 0.6129, best 0.6129 (ep 910)
Epoch 920 | Train: loss 1.4424, acc 0.6105, best 0.6105 (ep 920) | Val: loss 1.4279, acc 0.6223, best 0.6223 (ep 920) | Test: loss 1.4541, acc 0.6142, best 0.6142 (ep 920)
Epoch 930 | Train: loss 1.4359, acc 0.6116, best 0.6116 (ep 930) | Val: loss 1.4209, acc 0.6231, best 0.6231 (ep 930) | Test: loss 1.4471, acc 0.6157, best 0.6157 (ep 930)
Epoch 940 | Train: loss 1.4296, acc 0.6129, best 0.6129 (ep 940) | Val: loss 1.4142, acc 0.6244, best 0.6244 (ep 940) | Test: loss 1.4403, acc 0.6166, best 0.6166 (ep 940)
Epoch 950 | Train: loss 1.4234, acc 0.6138, best 0.6138 (ep 950) | Val: loss 1.4076, acc 0.6250, best 0.6250 (ep 950) | Test: loss 1.4337, acc 0.6175, best 0.6175 (ep 950)
Epoch 960 | Train: loss 1.4174, acc 0.6148, best 0.6148 (ep 960) | Val: loss 1.4012, acc 0.6259, best 0.6259 (ep 960) | Test: loss 1.4272, acc 0.6186, best 0.6186 (ep 960)
Epoch 970 | Train: loss 1.4116, acc 0.6157, best 0.6157 (ep 970) | Val: loss 1.3949, acc 0.6275, best 0.6275 (ep 970) | Test: loss 1.4209, acc 0.6197, best 0.6197 (ep 970)
Epoch 980 | Train: loss 1.4059, acc 0.6166, best 0.6166 (ep 980) | Val: loss 1.3888, acc 0.6288, best 0.6288 (ep 980) | Test: loss 1.4147, acc 0.6206, best 0.6206 (ep 980)
Epoch 990 | Train: loss 1.4003, acc 0.6175, best 0.6175 (ep 990) | Val: loss 1.3828, acc 0.6296, best 0.6296 (ep 990) | Test: loss 1.4086, acc 0.6213, best 0.6213 (ep 990)
Epoch 1000 | Train: loss 1.3949, acc 0.6183, best 0.6183 (ep 1000) | Val: loss 1.3770, acc 0.6302, best 0.6302 (ep 1000) | Test: loss 1.4027, acc 0.6225, best 0.6225 (ep 1000)

=== Training width=512 depth=2 lr=0.00276214 ===
Epoch 001 | Train: loss 3.6797, acc 0.1011, best 0.1011 (ep 1) | Val: loss 3.6800, acc 0.1573, best 0.1573 (ep 1) | Test: loss 3.6793, acc 0.2257, best 0.2257 (ep 1)
Epoch 010 | Train: loss 3.5844, acc 0.1791, best 0.1791 (ep 10) | Val: loss 3.6032, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.6056, acc 0.0586, best 0.2257 (ep 1)
Epoch 020 | Train: loss 3.4636, acc 0.1791, best 0.1791 (ep 10) | Val: loss 3.4999, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.5047, acc 0.0586, best 0.2257 (ep 1)
Epoch 030 | Train: loss 3.3341, acc 0.1791, best 0.1791 (ep 10) | Val: loss 3.3801, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.3848, acc 0.0586, best 0.2257 (ep 1)
Epoch 040 | Train: loss 3.2185, acc 0.1791, best 0.1791 (ep 10) | Val: loss 3.2598, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.2615, acc 0.0586, best 0.2257 (ep 1)
Epoch 050 | Train: loss 3.1345, acc 0.1791, best 0.1791 (ep 10) | Val: loss 3.1580, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.1547, acc 0.0586, best 0.2257 (ep 1)
Epoch 060 | Train: loss 3.0781, acc 0.1792, best 0.1792 (ep 60) | Val: loss 3.0810, acc 0.0763, best 0.1573 (ep 1) | Test: loss 3.0729, acc 0.0587, best 0.2257 (ep 1)
Epoch 070 | Train: loss 3.0363, acc 0.1831, best 0.1831 (ep 70) | Val: loss 3.0262, acc 0.0818, best 0.1573 (ep 1) | Test: loss 3.0156, acc 0.0616, best 0.2257 (ep 1)
Epoch 080 | Train: loss 3.0001, acc 0.2220, best 0.2220 (ep 80) | Val: loss 2.9887, acc 0.1602, best 0.1602 (ep 80) | Test: loss 2.9786, acc 0.1373, best 0.2257 (ep 1)
Epoch 090 | Train: loss 2.9659, acc 0.2464, best 0.2464 (ep 90) | Val: loss 2.9591, acc 0.2302, best 0.2302 (ep 90) | Test: loss 2.9510, acc 0.2078, best 0.2257 (ep 1)
Epoch 100 | Train: loss 2.9321, acc 0.2599, best 0.2599 (ep 100) | Val: loss 2.9292, acc 0.2678, best 0.2678 (ep 100) | Test: loss 2.9231, acc 0.2451, best 0.2451 (ep 100)
Epoch 110 | Train: loss 2.8975, acc 0.2674, best 0.2674 (ep 110) | Val: loss 2.8980, acc 0.2846, best 0.2846 (ep 110) | Test: loss 2.8937, acc 0.2588, best 0.2588 (ep 110)
Epoch 120 | Train: loss 2.8617, acc 0.2713, best 0.2713 (ep 120) | Val: loss 2.8658, acc 0.2924, best 0.2924 (ep 120) | Test: loss 2.8635, acc 0.2642, best 0.2642 (ep 120)
Epoch 130 | Train: loss 2.8243, acc 0.2745, best 0.2745 (ep 130) | Val: loss 2.8319, acc 0.2957, best 0.2957 (ep 130) | Test: loss 2.8314, acc 0.2669, best 0.2669 (ep 130)
Epoch 140 | Train: loss 2.7854, acc 0.2776, best 0.2776 (ep 140) | Val: loss 2.7960, acc 0.2989, best 0.2989 (ep 140) | Test: loss 2.7975, acc 0.2687, best 0.2687 (ep 140)
Epoch 150 | Train: loss 2.7450, acc 0.2821, best 0.2821 (ep 150) | Val: loss 2.7588, acc 0.3009, best 0.3009 (ep 150) | Test: loss 2.7622, acc 0.2705, best 0.2705 (ep 150)
Epoch 160 | Train: loss 2.7036, acc 0.2884, best 0.2884 (ep 160) | Val: loss 2.7201, acc 0.3039, best 0.3039 (ep 160) | Test: loss 2.7256, acc 0.2733, best 0.2733 (ep 160)
Epoch 170 | Train: loss 2.6613, acc 0.2965, best 0.2965 (ep 170) | Val: loss 2.6804, acc 0.3082, best 0.3082 (ep 170) | Test: loss 2.6878, acc 0.2783, best 0.2783 (ep 170)
Epoch 180 | Train: loss 2.6186, acc 0.3074, best 0.3074 (ep 180) | Val: loss 2.6397, acc 0.3148, best 0.3148 (ep 180) | Test: loss 2.6489, acc 0.2854, best 0.2854 (ep 180)
Epoch 190 | Train: loss 2.5755, acc 0.3212, best 0.3212 (ep 190) | Val: loss 2.5983, acc 0.3234, best 0.3234 (ep 190) | Test: loss 2.6091, acc 0.2944, best 0.2944 (ep 190)
